timestamp,position_lat,position_long,distance,accumulated_power,enhanced_speed,enhanced_altitude,unknown_140,power,vertical_oscillation,stance_time_percent,stance_time,vertical_ratio,stance_time_balance,step_length,cycle_length16,heart_rate,cadence,temperature,activity_type,fractional_cadence,unknown_107,unknown_134,unknown_135,unknown_136,unknown_137,unknown_138,unknown_143,unknown_144,activity_id,activity_date,meters_per_beat,enhanced_respiration_rate,unknown_90
2026-04-12 06:25:11+00:00,472305074,31235034,249.19,23652.0,2.09,82.39999999999998,1936,177.0,72.2,41.0,288.0,8.68,52.18,816.0,0.0,95,84,23,running,0.5,1,100.0,20.0,95.0,100,100,85,95,7,2026-04-12 08:23:00,1.3199999999999998,22.46,
2026-04-12 06:25:12+00:00,472304873,31235273,251.37,23827.0,2.1,82.39999999999998,1945,175.0,71.2,41.5,291.0,8.46,52.18,828.0,0.0,96,84,23,running,0.5,1,100.0,20.0,95.0,100,100,85,96,7,2026-04-12 08:23:00,1.3125,22.46,
2026-04-12 06:25:13+00:00,472304681,31235465,253.55,24002.0,2.118,82.39999999999998,1962,175.0,71.2,41.75,294.0,8.46,52.09,829.0,0.0,96,84,23,running,0.5,1,100.0,20.0,96.0,100,100,85,96,7,2026-04-12 08:23:00,1.32375,22.46,
2026-04-12 06:25:14+00:00,472304563,31235669,255.79,24176.0,2.118,82.39999999999998,1962,174.0,71.2,41.0,291.0,8.59,51.96,825.0,0.0,95,84,23,running,0.5,1,100.0,20.0,95.0,100,100,85,95,7,2026-04-12 08:23:00,1.3376842105263158,22.46,
2026-04-12 06:25:15+00:00,472304351,31235914,258.14,24350.0,2.118,82.20000000000005,1962,174.0,71.2,40.75,290.0,8.59,51.96,816.0,0.0,94,84,23,running,0.5,1,100.0,20.0,94.0,100,100,85,94,7,2026-04-12 08:23:00,1.3519148936170213,22.06,
2026-04-12 06:25:16+00:00,472304201,31236118,260.18,24523.0,2.128,82.0,1971,173.0,71.2,40.25,287.0,8.68,51.96,812.0,0.0,93,84,23,running,0.5,1,100.0,20.0,94.0,100,100,85,93,7,2026-04-12 08:23:00,1.3729032258064517,22.06,
2026-04-12 06:25:17+00:00,472304007,31236401,262.87,24694.0,2.128,81.60000000000002,1971,171.0,71.2,39.75,283.0,8.68,52.21,810.0,0.0,93,84,23,running,0.5,1,,20.0,93.0,100,100,85,93,7,2026-04-12 08:23:00,1.3729032258064517,22.06,
2026-04-12 06:25:18+00:00,472303813,31236573,265.14,24867.0,2.137,81.39999999999998,1979,173.0,71.2,40.25,286.0,8.68,52.31,804.0,0.0,93,84,23,running,0.5,1,100.0,20.0,93.0,100,100,85,93,7,2026-04-12 08:23:00,1.3787096774193548,22.06,
2026-04-12 06:25:19+00:00,472303698,31236776,267.15,25041.0,2.139,81.20000000000005,1981,174.0,70.2,40.75,290.0,8.68,52.43,807.0,0.0,93,84,23,running,0.5,1,100.0,20.0,93.0,100,100,85,93,7,2026-04-12 08:23:00,1.3799999999999997,22.06,
2026-04-12 06:25:20+00:00,472303408,31237000,269.74,25219.0,2.157,81.20000000000005,2009,178.0,71.2,40.0,287.0,8.68,52.34,812.0,0.0,94,84,23,running,0.5,1,100.0,20.0,93.0,100,100,85,94,7,2026-04-12 08:23:00,1.3768085106382981,21.0,
2026-04-12 06:25:21+00:00,472303279,31237149,271.78,25400.0,2.157,81.39999999999998,2009,181.0,70.2,40.75,290.0,8.68,52.34,803.0,0.0,94,84,23,running,0.5,1,100.0,20.0,94.0,100,100,85,94,7,2026-04-12 08:23:00,1.3768085106382981,21.0,
2026-04-12 06:25:22+00:00,472303055,31237310,274.0,25584.0,2.167,81.60000000000002,2018,184.0,71.2,40.0,287.0,8.68,52.21,810.0,0.0,95,84,23,running,0.5,1,100.0,20.0,94.0,100,100,85,95,7,2026-04-12 08:23:00,1.3686315789473682,21.0,
2026-04-12 06:25:23+00:00,472302871,31237482,275.97,25769.0,2.176,81.79999999999995,2027,185.0,72.2,39.5,284.0,8.68,52.21,809.0,0.0,95,84,23,running,0.5,1,100.0,20.0,95.0,100,100,85,95,7,2026-04-12 08:23:00,1.3743157894736842,21.0,
2026-04-12 06:25:24+00:00,472302732,31237740,278.47,25956.0,2.176,81.79999999999995,2027,187.0,72.2,40.25,289.0,8.78,52.34,808.0,25.36,95,84,23,running,0.5,1,100.0,20.0,95.0,100,100,85,95,7,2026-04-12 08:23:00,1.3743157894736842,21.0,
2026-04-12 06:25:25+00:00,472302463,31237886,280.61,26145.0,2.176,81.79999999999995,2033,189.0,72.2,39.75,284.0,8.87,52.21,801.0,25.36,95,84,23,running,0.5,1,100.0,20.0,95.0,100,100,85,95,7,2026-04-12 08:23:00,1.3743157894736842,21.0,
2026-04-12 06:25:26+00:00,472302330,31238088,282.73,26338.0,2.176,81.79999999999995,2033,193.0,72.2,40.5,288.0,8.87,52.21,800.0,557.61,96,84,23,running,0.5,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.36,20.69,
2026-04-12 06:25:27+00:00,472302145,31238295,284.98,26533.0,2.176,81.79999999999995,2033,195.0,72.2,40.5,288.0,8.96,52.09,796.0,25.36,96,84,23,running,0.5,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.36,20.69,
2026-04-12 06:25:28+00:00,472301932,31238493,287.53,26731.0,2.176,81.79999999999995,2033,198.0,72.2,41.25,293.0,8.96,52.09,791.0,25.36,96,84,23,running,0.5,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.36,20.69,
2026-04-12 06:25:29+00:00,472301833,31238726,289.74,26932.0,2.176,81.79999999999995,2033,201.0,72.2,40.5,291.0,8.96,52.09,791.0,25.36,96,84,23,running,0.5,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.36,20.69,
2026-04-12 06:25:30+00:00,472301599,31238938,291.95,27133.0,2.176,81.79999999999995,2067,201.0,72.2,40.0,288.0,8.96,52.0,798.0,25.36,96,84,23,running,0.5,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.36,21.28,
2026-04-12 06:25:31+00:00,472301485,31239103,293.69,27334.0,2.185,81.79999999999995,2076,201.0,72.2,39.75,285.0,8.96,52.12,799.0,25.36,96,84,23,running,0.0,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.3656249999999999,21.28,
2026-04-12 06:25:32+00:00,472301257,31239414,296.51,27537.0,2.185,81.60000000000002,2076,203.0,72.2,39.5,284.0,9.06,52.43,796.0,25.36,96,84,23,running,0.0,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.3656249999999999,21.28,
2026-04-12 06:25:33+00:00,472301072,31239633,298.85,27741.0,2.185,81.60000000000002,2076,204.0,72.2,39.5,282.0,9.15,52.53,792.0,25.36,96,84,23,running,0.5,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.3656249999999999,21.28,
2026-04-12 06:25:34+00:00,472300893,31239900,301.43,27947.0,2.195,81.39999999999998,2084,206.0,73.0,39.25,280.0,8.96,52.62,797.0,25.36,96,84,23,running,0.5,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.371875,21.28,
2026-04-12 06:25:35+00:00,472300664,31240064,303.6,28151.0,2.204,81.39999999999998,2102,204.0,72.2,38.75,274.0,8.87,52.78,802.0,557.96,97,84,23,running,0.5,1,100.0,20.0,96.0,99,99,85,97,7,2026-04-12 08:23:00,1.363298969072165,23.24,
2026-04-12 06:25:36+00:00,472300559,31240308,305.62,28355.0,2.204,81.39999999999998,2102,204.0,71.2,38.25,272.0,8.78,52.87,812.0,0.0,98,84,23,running,0.5,1,,20.0,97.0,99,99,85,98,7,2026-04-12 08:23:00,1.349387755102041,23.24,
2026-04-12 06:25:37+00:00,472300371,31240505,307.68,28560.0,2.213,81.39999999999998,2111,205.0,71.2,38.25,273.0,8.68,53.0,813.0,0.0,98,84,23,running,0.5,1,100.0,20.0,98.0,99,99,85,98,7,2026-04-12 08:23:00,1.3548979591836734,23.24,
2026-04-12 06:25:38+00:00,472300171,31240666,309.84,28763.0,2.213,81.39999999999998,2111,203.0,71.2,38.0,271.0,8.68,53.21,812.0,0.0,98,84,23,running,0.5,1,100.0,20.0,98.0,99,99,85,98,7,2026-04-12 08:23:00,1.3548979591836734,23.24,
2026-04-12 06:25:39+00:00,472299990,31240919,312.81,28967.0,2.213,81.39999999999998,2111,204.0,71.2,39.5,279.0,8.68,53.21,806.0,0.0,97,84,23,running,0.0,1,100.0,20.0,97.0,99,99,85,97,7,2026-04-12 08:23:00,1.3688659793814433,23.24,
2026-04-12 06:25:40+00:00,472299777,31241128,315.03,29171.0,2.213,81.39999999999998,2111,204.0,70.2,39.5,280.0,8.68,53.21,803.0,0.0,97,84,23,running,0.0,1,100.0,20.0,97.0,99,99,85,97,7,2026-04-12 08:23:00,1.3688659793814433,24.94,
2026-04-12 06:25:41+00:00,472299686,31241325,317.03,29377.0,2.213,81.39999999999998,2122,206.0,70.2,40.5,286.0,8.59,52.96,819.0,0.0,98,84,23,running,0.5,1,100.0,20.0,97.0,99,99,85,98,7,2026-04-12 08:23:00,1.3548979591836734,24.94,
2026-04-12 06:25:42+00:00,472299511,31241573,319.16,29581.0,2.223,81.20000000000005,2131,204.0,70.2,40.25,285.0,8.68,52.84,823.0,0.0,98,84,23,running,0.5,1,100.0,20.0,98.0,99,99,85,98,7,2026-04-12 08:23:00,1.3610204081632653,24.94,
2026-04-12 06:25:43+00:00,472299328,31241749,321.16,29787.0,2.223,81.20000000000005,2131,206.0,72.2,39.5,281.0,8.78,52.93,815.0,0.0,98,84,23,running,0.0,1,100.0,20.0,98.0,99,99,85,98,7,2026-04-12 08:23:00,1.3610204081632653,24.94,
2026-04-12 06:25:44+00:00,472299194,31241981,323.47,29993.0,2.223,81.0,2131,206.0,72.2,39.5,283.0,8.78,52.93,809.0,0.0,98,84,23,running,0.0,1,100.0,20.0,98.0,99,99,85,98,7,2026-04-12 08:23:00,1.3610204081632653,24.94,
2026-04-12 06:25:45+00:00,472298922,31242142,325.89,30195.0,2.223,81.0,2131,202.0,71.2,39.25,281.0,8.78,52.93,803.0,0.0,98,84,23,running,0.0,1,100.0,20.0,98.0,99,99,85,98,7,2026-04-12 08:23:00,1.3610204081632653,26.07,
2026-04-12 06:25:46+00:00,472298812,31242336,327.82,30396.0,2.223,81.0,2126,201.0,70.2,39.5,283.0,8.78,52.93,801.0,0.0,98,84,23,running,0.0,1,100.0,20.0,98.0,99,99,85,98,7,2026-04-12 08:23:00,1.3610204081632653,26.07,
2026-04-12 06:25:47+00:00,472298601,31242611,330.54,30597.0,2.223,81.0,2126,201.0,70.2,39.5,283.0,8.59,52.65,797.0,0.0,98,84,23,running,0.0,1,100.0,20.0,98.0,99,99,85,98,7,2026-04-12 08:23:00,1.3610204081632653,26.07,
2026-04-12 06:25:48+00:00,472298411,31242837,332.79,30795.0,2.223,81.0,2126,198.0,67.2,40.75,289.0,8.46,52.56,792.0,0.0,97,84,23,running,0.5,1,100.0,20.0,97.0,99,99,85,97,7,2026-04-12 08:23:00,1.3750515463917525,26.07,
2026-04-12 06:25:49+00:00,472298264,31243062,335.23,30995.0,2.223,81.0,2126,200.0,68.2,41.25,293.0,8.46,52.56,797.0,0.0,97,84,23,running,0.5,1,100.0,20.0,97.0,99,99,85,97,7,2026-04-12 08:23:00,1.3750515463917525,26.07,
2026-04-12 06:25:50+00:00,472298051,31243252,337.51,31197.0,2.23,81.0,2133,202.0,69.2,41.0,292.0,8.46,52.56,803.0,0.0,96,84,23,running,0.5,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.39375,26.44,
2026-04-12 06:25:51+00:00,472297900,31243448,339.44,31398.0,2.23,80.79999999999995,2138,201.0,69.2,40.75,292.0,8.46,52.56,813.0,145.36,96,84,23,running,0.0,1,,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.39375,26.44,
2026-04-12 06:25:52+00:00,472297697,31243682,341.82,31599.0,2.23,80.79999999999995,2138,201.0,69.2,41.5,296.0,8.37,52.56,814.0,145.36,96,84,23,running,0.0,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.39375,26.44,
2026-04-12 06:25:53+00:00,472297515,31243799,343.84,31797.0,2.23,80.60000000000002,2138,198.0,69.2,40.75,292.0,8.37,52.43,805.0,0.0,96,84,23,running,0.0,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.39375,26.44,
2026-04-12 06:25:54+00:00,472297390,31243969,345.71,31995.0,2.23,80.60000000000002,2138,198.0,69.2,41.0,293.0,8.46,52.25,803.0,0.0,96,84,23,running,0.0,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.39375,26.44,
2026-04-12 06:25:55+00:00,472297182,31244195,347.82,32192.0,2.23,80.39999999999998,2138,197.0,70.2,40.25,290.0,8.59,51.9,800.0,0.0,96,84,23,running,0.0,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.39375,25.89,
2026-04-12 06:25:56+00:00,472297034,31244352,349.81,32389.0,2.23,80.39999999999998,2133,197.0,70.2,40.25,291.0,8.59,51.43,793.0,0.0,95,84,23,running,0.0,1,100.0,20.0,96.0,99,99,85,95,7,2026-04-12 08:23:00,1.408421052631579,25.89,
2026-04-12 06:25:57+00:00,472296818,31244594,352.43,32586.0,2.221,80.20000000000005,2124,197.0,70.2,41.0,294.0,8.68,51.21,782.0,0.0,95,84,23,running,0.0,1,100.0,20.0,95.0,99,99,85,95,7,2026-04-12 08:23:00,1.402736842105263,25.89,
2026-04-12 06:25:58+00:00,472296642,31244702,354.29,32779.0,2.221,80.20000000000005,2124,193.0,69.2,40.25,291.0,8.78,51.21,774.0,0.0,95,84,23,running,0.0,1,100.0,20.0,95.0,99,99,85,95,7,2026-04-12 08:23:00,1.402736842105263,25.89,
2026-04-12 06:25:59+00:00,472296520,31244883,356.24,32970.0,2.221,80.20000000000005,2124,191.0,68.2,40.5,290.0,8.68,51.21,776.0,0.0,97,84,23,running,0.0,1,100.0,20.0,96.0,99,99,85,97,7,2026-04-12 08:23:00,1.3738144329896906,25.89,
2026-04-12 06:26:00+00:00,472296335,31245150,358.36,33161.0,2.212,80.0,2115,191.0,68.2,40.75,292.0,8.59,51.46,773.0,0.0,96,84,23,running,0.0,1,100.0,20.0,96.0,99,99,85,96,7,2026-04-12 08:23:00,1.3825,25.13,
2026-04-12 06:26:01+00:00,472296209,31245284,360.19,33348.0,2.212,80.0,2103,187.0,67.2,41.25,295.0,8.59,51.46,771.0,43.36,96,84,23,running,0.0,1,100.0,20.0,96.0,99,99,84,96,7,2026-04-12 08:23:00,1.3825,25.13,
2026-04-12 06:26:02+00:00,472296033,31245497,362.27,33534.0,2.202,79.79999999999995,2094,186.0,67.2,42.25,303.0,8.59,51.46,770.0,0.0,95,84,23,running,0.0,1,100.0,20.0,95.0,99,99,84,95,7,2026-04-12 08:23:00,1.3907368421052633,25.13,
2026-04-12 06:26:03+00:00,472295877,31245700,364.37,33717.0,2.202,79.79999999999995,2094,183.0,67.2,42.5,305.0,8.46,51.37,765.0,0.0,95,83,23,running,0.5,1,100.0,20.0,95.0,99,99,84,95,7,2026-04-12 08:23:00,1.3907368421052633,25.13,
2026-04-12 06:26:04+00:00,472295731,31245863,366.3,33892.0,2.193,79.79999999999995,2085,175.0,64.2,41.25,297.0,8.37,51.37,760.0,0.0,95,84,23,running,0.0,1,100.0,20.0,95.0,99,99,84,95,7,2026-04-12 08:23:00,1.3850526315789475,25.13,
2026-04-12 06:26:05+00:00,472295524,31246071,368.48,34066.0,2.184,79.79999999999995,2076,174.0,64.2,40.75,292.0,8.46,51.5,755.0,0.0,96,84,23,running,0.5,1,100.0,20.0,95.0,99,99,84,96,7,2026-04-12 08:23:00,1.3650000000000002,25.02,
2026-04-12 06:26:06+00:00,472295346,31246224,370.69,34255.0,2.184,79.79999999999995,2076,189.0,72.2,41.0,294.0,8.78,51.5,756.0,0.0,96,84,23,running,0.5,1,100.0,20.0,96.0,99,99,84,96,7,2026-04-12 08:23:00,1.3650000000000002,25.02,
2026-04-12 06:26:07+00:00,472295161,31246503,373.06,34442.0,2.174,79.79999999999995,2067,187.0,71.2,41.0,292.0,8.78,51.5,756.0,0.0,97,84,23,running,0.5,1,100.0,20.0,97.0,99,99,84,97,7,2026-04-12 08:23:00,1.344742268041237,25.02,
2026-04-12 06:26:08+00:00,472294959,31246668,375.29,34626.0,2.174,79.79999999999995,2067,184.0,69.2,40.5,289.0,8.78,51.62,756.0,0.0,98,84,23,running,0.5,1,100.0,20.0,97.0,99,99,84,98,7,2026-04-12 08:23:00,1.3310204081632653,25.02,
2026-04-12 06:26:09+00:00,472294845,31246847,377.13,34812.0,2.174,80.0,2067,186.0,69.2,41.0,292.0,8.78,51.71,762.0,0.0,98,84,23,running,0.5,1,100.0,20.0,98.0,99,99,84,98,7,2026-04-12 08:23:00,1.3310204081632653,25.02,
2026-04-12 06:26:10+00:00,472294601,31247098,379.9,34996.0,2.174,79.79999999999995,2067,184.0,68.2,41.0,294.0,8.68,51.71,770.0,0.0,98,84,23,running,0.5,1,100.0,20.0,98.0,99,99,84,98,7,2026-04-12 08:23:00,1.3310204081632653,25.34,
2026-04-12 06:26:11+00:00,472294489,31247264,381.69,35181.0,2.174,79.79999999999995,2069,185.0,68.2,42.75,301.0,8.68,51.81,767.0,0.0,98,84,23,running,0.5,1,100.0,20.0,98.0,99,99,84,98,7,2026-04-12 08:23:00,1.3310204081632653,25.34,
2026-04-12 06:26:12+00:00,472294272,31247540,384.09,35367.0,2.174,79.60000000000002,2069,186.0,69.2,41.5,296.0,8.68,51.81,771.0,0.0,98,84,23,running,0.5,1,,20.0,98.0,99,99,84,98,7,2026-04-12 08:23:00,1.3310204081632653,25.34,
2026-04-12 06:26:13+00:00,472294075,31247682,386.34,35551.0,2.174,79.39999999999998,2069,184.0,69.2,41.75,298.0,8.68,51.71,771.0,0.0,98,84,23,running,0.5,1,100.0,20.0,98.0,99,99,84,98,7,2026-04-12 08:23:00,1.3310204081632653,25.34,
2026-04-12 06:26:14+00:00,472293971,31247895,388.28,35733.0,2.174,79.0,2069,182.0,70.2,39.5,288.0,8.78,51.71,782.0,0.0,98,84,23,running,0.0,1,100.0,20.0,98.0,99,99,84,98,7,2026-04-12 08:23:00,1.3310204081632653,25.34,
2026-04-12 06:26:15+00:00,472293722,31248086,390.56,35914.0,2.174,78.79999999999995,2069,181.0,70.2,40.0,288.0,8.78,51.81,781.0,0.0,98,84,23,running,0.0,1,100.0,20.0,98.0,99,99,84,98,7,2026-04-12 08:23:00,1.3310204081632653,26.74,
2026-04-12 06:26:16+00:00,472293575,31248218,392.46,36092.0,2.174,78.79999999999995,2069,178.0,69.2,40.0,288.0,8.78,52.0,776.0,0.0,97,84,23,running,0.0,1,100.0,20.0,98.0,99,99,84,97,7,2026-04-12 08:23:00,1.344742268041237,26.74,
2026-04-12 06:26:17+00:00,472293347,31248457,395.12,36270.0,2.174,78.79999999999995,2069,178.0,69.2,39.5,285.0,8.68,52.34,776.0,0.0,98,84,23,running,0.0,1,100.0,20.0,97.0,99,99,84,98,7,2026-04-12 08:23:00,1.3310204081632653,26.74,
2026-04-12 06:26:18+00:00,472293181,31248620,397.13,36449.0,2.174,79.0,2069,179.0,69.2,39.25,281.0,8.68,52.43,773.0,0.0,97,84,23,running,0.0,1,,20.0,97.0,99,99,84,97,7,2026-04-12 08:23:00,1.344742268041237,26.74,
2026-04-12 06:26:19+00:00,472293097,31248846,398.96,36629.0,2.174,79.20000000000005,2069,180.0,68.2,39.0,280.0,8.59,52.68,777.0,0.0,97,84,23,running,0.0,1,100.0,20.0,97.0,99,99,84,97,7,2026-04-12 08:23:00,1.344742268041237,26.74,
2026-04-12 06:26:20+00:00,472292928,31249135,401.3,36815.0,2.174,79.60000000000002,2069,186.0,68.2,39.25,281.0,8.59,52.78,775.0,0.0,97,84,23,running,0.0,1,100.0,20.0,97.0,99,99,84,97,7,2026-04-12 08:23:00,1.344742268041237,26.88,
2026-04-12 06:26:21+00:00,472292814,31249357,403.57,37008.0,2.174,79.79999999999995,2069,193.0,68.2,40.75,287.0,8.68,52.78,770.0,0.0,97,84,23,running,0.5,1,100.0,20.0,97.0,99,99,84,97,7,2026-04-12 08:23:00,1.344742268041237,26.88,
2026-04-12 06:26:22+00:00,472292637,31249608,405.8,37199.0,2.165,79.79999999999995,2061,191.0,67.2,40.75,288.0,8.46,52.78,771.0,0.0,97,84,23,running,0.5,1,100.0,20.0,97.0,99,99,84,97,7,2026-04-12 08:23:00,1.339175257731959,26.88,
2026-04-12 06:26:23+00:00,472292498,31249806,407.78,37386.0,2.165,79.60000000000002,2061,187.0,66.2,40.5,285.0,8.46,52.93,772.0,0.0,97,84,23,running,0.5,1,100.0,20.0,97.0,99,99,84,97,7,2026-04-12 08:23:00,1.339175257731959,26.88,
2026-04-12 06:26:24+00:00,472292406,31250034,409.64,37573.0,2.165,79.20000000000005,2061,187.0,67.2,39.75,284.0,8.37,53.12,777.0,0.0,97,84,23,running,0.5,1,100.0,20.0,97.0,99,99,84,97,7,2026-04-12 08:23:00,1.339175257731959,26.88,
2026-04-12 06:26:25+00:00,472292232,31250300,411.88,37758.0,2.165,78.79999999999995,2061,185.0,67.2,40.0,286.0,8.59,53.21,772.0,0.0,97,84,23,running,0.0,1,100.0,20.0,97.0,99,99,84,97,7,2026-04-12 08:23:00,1.339175257731959,26.58,
2026-04-12 06:26:26+00:00,472292066,31250448,413.87,37942.0,2.165,78.39999999999998,2061,184.0,68.2,39.25,287.0,8.68,53.21,773.0,0.0,96,83,23,running,0.5,1,100.0,20.0,97.0,99,99,84,96,7,2026-04-12 08:23:00,1.3531250000000001,26.58,
2026-04-12 06:26:27+00:00,472291892,31250683,416.11,38126.0,2.156,78.39999999999998,2052,184.0,68.2,39.75,289.0,8.46,53.34,770.0,113.36,96,83,23,running,0.5,1,100.0,20.0,96.0,99,99,84,96,7,2026-04-12 08:23:00,1.3475000000000001,26.58,
2026-04-12 06:26:28+00:00,472291703,31250859,418.23,38312.0,2.156,78.20000000000005,2098,186.0,67.2,41.75,296.0,8.59,53.18,766.0,34.36,96,83,23,running,0.5,1,100.0,20.0,96.0,99,99,84,96,7,2026-04-12 08:23:00,1.3475000000000001,26.58,
2026-04-12 06:26:29+00:00,472291596,31251129,420.41,38502.0,2.156,78.60000000000002,2098,190.0,67.2,42.25,300.0,8.68,53.03,769.0,0.0,97,83,23,running,0.5,1,100.0,20.0,96.0,99,99,84,97,7,2026-04-12 08:23:00,1.3336082474226805,26.58,
2026-04-12 06:26:30+00:00,472291427,31251374,422.9,38696.0,2.147,78.79999999999995,2089,194.0,69.2,41.25,296.0,8.68,53.03,770.0,0.0,97,83,23,running,0.5,1,,20.0,97.0,99,99,84,97,7,2026-04-12 08:23:00,1.328041237113402,26.77,
2026-04-12 06:26:31+00:00,472291240,31251537,424.87,38891.0,2.147,79.0,2089,195.0,69.2,41.5,298.0,8.78,53.12,771.0,0.0,97,83,23,running,0.5,1,100.0,20.0,97.0,99,99,84,97,7,2026-04-12 08:23:00,1.328041237113402,26.77,
2026-04-12 06:26:32+00:00,472291091,31251745,427.08,39087.0,2.147,79.0,2089,196.0,69.2,42.25,303.0,8.87,52.9,776.0,0.0,97,83,23,running,0.5,1,100.0,20.0,97.0,99,99,84,97,7,2026-04-12 08:23:00,1.328041237113402,26.77,
2026-04-12 06:26:33+00:00,472290905,31252050,429.28,39286.0,2.156,78.79999999999995,2098,199.0,72.2,40.75,295.0,8.96,52.81,779.0,0.0,98,83,23,running,0.0,1,100.0,20.0,97.0,99,99,84,98,7,2026-04-12 08:23:00,1.32,26.77,
2026-04-12 06:26:34+00:00,472290751,31252271,431.83,39486.0,2.156,78.60000000000002,2098,200.0,72.2,39.75,291.0,8.96,52.9,779.0,0.0,98,83,23,running,0.0,1,100.0,20.0,98.0,99,99,84,98,7,2026-04-12 08:23:00,1.32,26.77,
2026-04-12 06:26:35+00:00,472290522,31252572,434.74,39684.0,2.156,78.39999999999998,2098,198.0,71.2,39.25,285.0,8.96,53.0,775.0,0.0,98,83,23,running,0.5,1,100.0,20.0,98.0,99,99,84,98,7,2026-04-12 08:23:00,1.32,27.69,
2026-04-12 06:26:36+00:00,472290320,31252760,437.18,39884.0,2.156,78.39999999999998,2098,200.0,71.2,40.0,291.0,8.87,53.12,786.0,0.0,99,83,23,running,0.5,1,100.0,20.0,98.0,99,99,84,99,7,2026-04-12 08:23:00,1.3066666666666669,27.69,
2026-04-12 06:26:37+00:00,472290163,31252934,439.35,40085.0,2.165,78.39999999999998,2107,201.0,71.2,40.75,292.0,8.68,53.12,803.0,0.0,99,83,23,running,0.5,1,100.0,20.0,99.0,99,99,84,99,7,2026-04-12 08:23:00,1.3121212121212122,27.69,
2026-04-12 06:26:38+00:00,472289854,31253115,441.86,40284.0,2.175,78.39999999999998,2116,199.0,71.2,40.25,291.0,8.68,53.0,832.0,0.0,99,83,23,running,0.5,1,100.0,20.0,99.0,99,99,84,99,7,2026-04-12 08:23:00,1.3181818181818181,27.69,
2026-04-12 06:26:39+00:00,472289649,31253183,444.29,40482.0,2.184,78.0,2075,198.0,71.2,40.25,291.0,8.68,53.0,819.0,0.0,100,83,23,running,0.5,1,100.0,20.0,100.0,99,99,84,100,7,2026-04-12 08:23:00,1.3104000000000002,27.69,
2026-04-12 06:26:40+00:00,472289416,31253412,446.84,40682.0,2.184,78.0,2075,200.0,73.0,40.0,288.0,8.78,53.12,817.0,0.0,100,83,23,running,0.5,1,100.0,20.0,100.0,99,99,84,100,7,2026-04-12 08:23:00,1.3104000000000002,28.7,
2026-04-12 06:26:41+00:00,472289237,31253627,449.18,40883.0,2.193,77.79999999999995,2084,201.0,75.0,38.25,280.0,8.87,53.12,819.0,0.0,100,83,23,running,0.5,1,100.0,20.0,100.0,99,99,84,100,7,2026-04-12 08:23:00,1.3158,28.7,
2026-04-12 06:26:42+00:00,472289098,31253910,451.67,41082.0,2.193,77.60000000000002,2084,199.0,73.0,38.75,278.0,8.78,53.21,814.0,0.0,101,84,23,running,0.5,1,100.0,20.0,101.0,99,99,84,101,7,2026-04-12 08:23:00,1.3027722772277228,28.7,
2026-04-12 06:26:43+00:00,472288872,31254178,454.2,41280.0,2.203,77.60000000000002,2093,198.0,71.2,39.25,280.0,8.68,53.21,815.0,0.0,101,85,23,running,0.0,1,100.0,20.0,101.0,99,99,84,101,7,2026-04-12 08:23:00,1.3087128712871285,28.7,
2026-04-12 06:26:44+00:00,472288729,31254299,456.08,41483.0,2.212,77.79999999999995,2101,203.0,72.2,40.5,286.0,8.68,53.0,816.0,0.0,101,85,23,running,0.5,1,100.0,20.0,101.0,99,99,84,101,7,2026-04-12 08:23:00,1.3140594059405941,28.7,
2026-04-12 06:26:45+00:00,472288459,31254582,458.68,41702.0,2.221,78.0,2110,219.0,81.0,41.0,289.0,8.78,53.0,823.0,174.36,101,84,23,running,0.5,1,100.0,20.0,101.0,99,99,84,101,7,2026-04-12 08:23:00,1.3194059405940592,28.7,
2026-04-12 06:26:46+00:00,472288268,31254740,460.99,41911.0,2.221,77.79999999999995,2110,209.0,76.0,41.5,293.0,8.87,52.5,817.0,633.72,102,84,23,running,0.5,1,100.0,20.0,101.0,99,99,84,102,7,2026-04-12 08:23:00,1.306470588235294,29.37,
2026-04-12 06:26:47+00:00,472288047,31254973,464.01,42118.0,2.231,77.79999999999995,2119,207.0,76.0,41.5,295.0,8.87,52.18,822.0,61.36,102,84,23,running,0.0,1,100.0,20.0,102.0,99,99,84,102,7,2026-04-12 08:23:00,1.3123529411764705,29.37,
